	wt_2
Name=LOC105379274	0
Name=LOC105379275	0
Name=LOC105379276	0
Name=LOC105379277	0
Name=LOC105379278	0
Name=LOC105379279	0
Name=LOC105379280	1
Name=LOC105379281	0
Name=LOC105379282	0
Name=LOC105379283	0
Name=LOC105379284	0
Name=LOC105379285	0
Name=LOC105379288	1
Name=LOC105379289	0
Name=LOC105379290	0
Name=LOC105379291	0
Name=LOC105379292	0
Name=LOC105379293	0
Name=LOC105379294	0
Name=LOC105379295	0
Name=LOC105379296	0
Name=LOC105379297	0
Name=LOC105379298	0
Name=LOC105379299	1
Name=LOC105379300	0
Name=LOC105379301	0
Name=LOC105379302	0
Name=LOC105379303	0
Name=LOC105379304	0
Name=LOC105379305	0
Name=LOC105379306	0
Name=LOC105379307	0
Name=LOC105379308	0
Name=LOC105379309	0
Name=LOC105379310	0
Name=LOC105379311	0
Name=LOC105379312	0
Name=LOC105379313	0
Name=LOC105379314	0
Name=LOC105379315	0
Name=LOC105379316	0
Name=LOC105379317	0
Name=LOC105379318	0
Name=LOC105379319	0
Name=LOC105379320	1
Name=LOC105379321	0
Name=LOC105379322	0
Name=LOC105379323	0
Name=LOC105379324	0
Name=LOC105379325	0
Name=LOC105379326	0
Name=LOC105379327	0
Name=LOC105379328	0
Name=LOC105379329	0
Name=LOC105379330	0
Name=LOC105379331	0
Name=LOC105379332	0
Name=LOC105379333	0
Name=LOC105379334	0
Name=LOC105379335	0
Name=LOC105379336	0
Name=LOC105379337	0
Name=LOC105379338	0
Name=LOC105379339	0
Name=LOC105379340	0
Name=LOC105379341	0
Name=LOC105379342	0
Name=LOC105379343	0
Name=LOC105379344	0
Name=LOC105379345	0
Name=LOC105379346	0
Name=LOC105379347	0
Name=LOC105379348	0
Name=LOC105379349	0
Name=LOC105379350	0
Name=LOC105379351	0
Name=LOC105379352	0
Name=LOC105379353	0
Name=LOC105379354	0
Name=LOC105379355	0
Name=LOC105379356	0
Name=LOC105379357	0
Name=LOC105379358	0
Name=LOC105379359	1
Name=LOC105379360	0
Name=LOC105379361	0
Name=LOC105379362	0
Name=LOC105379363	0
Name=LOC105379364	1
Name=LOC105379365	0
Name=LOC105379366	0
Name=LOC105379367	0
Name=LOC105379368	0
Name=LOC105379369	0
Name=LOC105379370	0
Name=LOC105379371	0
Name=LOC105379372	0
Name=LOC105379373	0
Name=LOC105379374	0
Name=LOC105379375	0
Name=LOC105379376	0
Name=LOC105379377	0
Name=LOC105379378	0
Name=LOC105379379	0
Name=LOC105379380	1
Name=LOC105379381	2
Name=LOC105379382	0
Name=LOC105379383	0
Name=LOC105379384	0
Name=LOC105379385	0
Name=LOC105379386	0
Name=LOC105379387	1
Name=LOC105379388	0
Name=LOC105379389	0
Name=LOC105379390	0
Name=LOC105379391	0
Name=LOC105379392	0
Name=LOC105379393	17
Name=LOC105379394	0
Name=LOC105379395	0
Name=LOC105379396	0
Name=LOC105379397	0
Name=LOC105379398	0
Name=LOC105379399	0
Name=LOC105379405	0
Name=LOC105379406	0
Name=LOC105379407	0
Name=LOC105379409	0
Name=LOC105379410	0
Name=LOC105379411	0
Name=LOC105379413	0
Name=LOC105379414	0
Name=LOC105379415	0
Name=LOC105379416	0
Name=LOC105379417	0
Name=LOC105379418	0
	0
Name=LOC105379419	0
Name=LOC105379420	0
Name=LOC105379421	23989
Name=LOC105379422	0
Name=LOC105379423	0
Name=LOC105379424	0
Name=LOC105379425	0
Name=LOC105379426	0
Name=LOC105379427	0
Name=LOC105379428	0
Name=LOC105379429	0
Name=LOC105379430	0
Name=LOC105379431	0
Name=LOC105379432	0
Name=LOC105379433	0
Name=LOC105379434	0
Name=LOC105379435	0
Name=LOC105379436	0
Name=LOC105379437	0
Name=LOC105379438	0
Name=LOC105379439	0
Name=LOC105379440	0
Name=LOC105379441	0
Name=LOC105379442	0
Name=LOC105379443	0
Name=LOC105379444	0
Name=LOC105379445	0
Name=LOC105379446	0
Name=LOC105379447	0
Name=LOC105379448	0
Name=LOC105379449	0
Name=LOC105379450	0
Name=LOC105379451	0
Name=LOC105379452	0
Name=LOC105379453	0
Name=LOC105379454	0
Name=LOC105379460	0
Name=LOC105379461	0
Name=LOC105379462	0
Name=LOC105379464	0
Name=LOC105379465	0
Name=LOC105379466	0
Name=LOC105379467	0
Name=LOC105379468	0
Name=LOC105379469	0
Name=LOC105379470	0
Name=LOC105379471	0
Name=LOC105379472	0
Name=LOC105379473	0
Name=LOC105379474	0
Name=LOC105379475	0
Name=LOC105379476	0
Name=LOC105379477	0
Name=LOC105379478	0
Name=LOC105379479	0
Name=LOC105379480	0
Name=LOC105379481	178
Name=LOC105379482	0
Name=LOC105379483	0
Name=LOC105379484	0
Name=LOC105379485	0
Name=LOC105379486	0
Name=LOC105379487	0
Name=LOC105379488	0
Name=LOC105379489	0
Name=LOC105379490	0
Name=LOC105379491	0
Name=LOC105379492	0
Name=LOC105379493	0
Name=LOC105379494	0
Name=LOC105379495	0
Name=LOC105379496	0
Name=LOC105379497	0
Name=LOC105379498	0
Name=LOC105379499	0
Name=LOC105379500	0
Name=LOC105379501	0
Name=LOC105379502	0
Name=LOC105379503	0
Name=LOC105379504	0
Name=LOC105379505	0
Name=LOC105379506	0
Name=LOC105379507	0
Name=LOC105379508	0
Name=LOC105379509	96957
Name=LOC105379510	96671
Name=LOC105379511	0
Name=LOC105379512	0
Name=LOC105379513	0
Name=LOC105379514	0
Name=LOC105379515	0
Name=LOC105379516	0
Name=LOC105379518	0
Name=LOC105379519	0
Name=LOC105379520	0
Name=LOC105379521	0
Name=LOC105379522	0
Name=LOC105379523	0
Name=LOC105379524	23
Name=LOC105379525	0
Name=LOC105379526	0
Name=LOC105379527	0
	0
Name=LOC105379528	0
Name=LOC105379529	0
Name=LOC105379530	0
Name=LOC105379531	0
Name=LOC105379532	0
Name=LOC105379533	0
Name=LOC105379534	0
Name=LOC105379535	0
Name=LOC105379536	0
Name=LOC105379537	0
Name=LOC105379538	0
Name=LOC105379539	0
Name=LOC105379540	0
	0
Name=LOC105379541	0
Name=LOC105379542	0
Name=LOC105379543	0
Name=LOC105379544	0
Name=LOC105379545	0
	0
Name=LOC105379546	0
Name=LOC105379547	0
Name=LOC105379548	0
Name=LOC105379549	0
Name=LOC105379550	0
Name=LOC105379551	0
Name=LOC105379552	0
Name=LOC105379553	0
Name=LOC105379554	0
Name=LOC105379555	0
Name=LOC105379556	0
Name=LOC105379557	0
Name=LOC105379558	0
	0
Name=LOC105379559	0
Name=LOC105379560	1
Name=LOC105379561	1
Name=LOC105379562	0
Name=LOC105379563	0
Name=LOC105379564	0
Name=LOC105379565	0
Name=LOC105379566	0
Name=LOC105379567	0
Name=LOC105379568	0
Name=LOC105379569	0
Name=LOC105379570	0
Name=LOC105379572	0
Name=LOC105379573	0
Name=LOC105379574	20
Name=LOC105379575	0
Name=LOC105379576	0
Name=LOC105379577	0
Name=LOC105379578	0
Name=LOC105379579	0
Name=LOC105379580	0
Name=LOC105379581	0
Name=LOC105379582	0
Name=LOC105379583	0
Name=LOC105379584	0
Name=LOC105379585	0
Name=LOC105379586	0
Name=LOC105379587	0
Name=LOC105379588	0
Name=LOC105379589	0
Name=LOC105379590	0
Name=LOC105379591	0
Name=LOC105379592	0
Name=LOC105379593	0
Name=LOC105379594	0
Name=LOC105379595	0
Name=LOC105379596	0
Name=LOC105379597	0
Name=LOC105379598	0
Name=LOC105379599	0
Name=LOC105379600	0
Name=LOC105379601	0
Name=LOC105379602	0
	0
Name=LOC105379603	0
Name=LOC105379604	0
Name=LOC105379605	0
Name=LOC105379606	0
Name=LOC105379607	0
Name=LOC105379608	0
Name=LOC105379609	0
Name=LOC105379610	0
Name=LOC105379611	0
Name=LOC105379612	0
Name=LOC105379613	0
Name=LOC105379614	0
Name=LOC105379615	0
Name=LOC105379616	0
Name=LOC105379617	0
Name=LOC105379618	0
Name=LOC105379619	0
Name=LOC105379620	0
Name=LOC105379621	0
Name=LOC105379622	0
Name=LOC105379623	0
Name=LOC105379624	0
Name=LOC105379625	0
Name=LOC105379626	0
Name=LOC105379627	0
Name=LOC105379628	0
Name=LOC105379632	0
Name=LOC105379633	0
Name=LOC105379634	0
Name=LOC105379635	0
Name=LOC105379636	0
Name=LOC105379637	0
Name=LOC105379641	0
Name=LOC105379642	0
Name=LOC105379643	0
Name=LOC105379644	0
Name=LOC105379645	0
Name=LOC105379647	0
Name=LOC105379648	0
Name=LOC105379649	0
Name=LOC105379650	0
Name=LOC105379651	0
Name=LOC105379652	0
Name=LOC105379653	0
Name=LOC105379654	0
Name=LOC105379655	0
Name=LOC105379656	0
Name=LOC105379657	0
Name=LOC105379658	0
Name=LOC105379659	0
Name=LOC105379660	1
Name=LOC105379661	0
Name=LOC105379662	0
Name=LOC105379663	0
Name=LOC105379664	0
Name=LOC105379665	0
Name=LOC105379666	0
Name=LOC105379667	0
Name=LOC105379668	0
Name=LOC105379669	0
Name=LOC105379670	0
Name=LOC105379671	0
Name=LOC105379672	0
Name=BATF	2
Name=GLRX3	4
Name=CEBPG	0
Name=DCTN2	0
Name=ANP32B	0
Name=LAMTOR5	0
Name=PROCR	1
Name=TM9SF1	0
Name=PRDX4	3
Name=ARL6IP5	0
Name=AGR2	0
Name=ARPC1A	1
Name=HTATIP2	1
Name=AGPAT1	0
Name=AGPAT2	1
Name=RPP30	0
Name=RPP38	0
Name=SPTLC1	1
Name=SLC35A1	0
Name=CEL	0
Name=SLC19A2	0
Name=IFI44	0
Name=OLFM4	0
Name=CXCL13	1
Name=ARFGEF2	5
Name=ARFGEF1	2
Name=AKAP3	1
Name=RABAC1	3
Name=SLC34A2	0
Name=SLU7	1
Name=CELP	0
Name=DPYSL4	0
Name=SIVA1	1
Name=MRPL28	1
Name=CCT7	1
Name=CCT4	0
Name=CCT2	0
Name=NPC2	2
Name=GNLY	0
Name=TACC2	1
Name=CENPA	0
Name=SORBS1	0
Name=IFITM2	0
Name=COLEC10	0
Name=POMT1	0
Name=MAB21L2	0
Name=TXNRD2	1
Name=MTHFS	0
Name=DRAP1	0
Name=CENPB	0
Name=SCGN	0
Name=DNPH1	0
Name=SMC2	0
Name=PRPF8	3
Name=ERN2	0
Name=TRAPPC2B	0
Name=AHSA1	1
Name=SLCO1B1	0
Name=CENPC	1
Name=USP16	0
Name=CDC42EP3	1
Name=SH2B2	0
Name=PAIP1	0
Name=PAICS	2
Name=TBL3	1
Name=MXD4	1
Name=P3H4	0
Name=ST6GALNAC2	0
Name=PDLIM5	1
Name=TRIM3	0
Name=ERLIN1	3
Name=HEXIM1	1
Name=SPAG5	0
Name=RBCK1	2
Name=STAMBP	1
Name=TGOLN2	2
Name=CENPE	1
Name=ARID3B	0
Name=POLR3F	0
Name=POLR3G	0
Name=POLR3C	0
Name=IVNS1ABP	0
Name=TRIM16	0
Name=MYL12A	2
Name=TXNIP	1
Name=TAF6L	0
Name=CENPF	0
Name=PDPN	1
Name=POSTN	0
Name=ATP5L	0
Name=RASL10A	0
Name=GAS2L1	0
Name=RAD51AP1	0
Name=RGS14	0
Name=LEFTY1	0
Name=SPHAR	0
Name=EXOC5	1
Name=NPRL2	1
Name=IGF2BP1	0
Name=IGF2BP3	0
Name=IGF2BP2	0
Name=CAMKK2	2
Name=SCGB1D2	0
Name=SCGB1D1	0
Name=SLMO1	0
Name=MTX2	0
Name=YKT6	2
Name=SPINT2	0
Name=PMVK	0
Name=DMRT2	0
Name=KHDRBS3	0
Name=KHDRBS1	2
Name=CELF1	0
Name=CELF2	0
Name=CES1	1
Name=LBX1	0
Name=KLF1	0
Name=CXCR6	0
Name=CTCF	8
Name=C6orf10	0
Name=CD226	0
Name=FARS2	1
Name=CGRRF1	0
Name=CGREF1	0
Name=RRAGA	2
Name=DCTN6	0
Name=GNA13	0
Name=TNFSF13B	0
Name=CSPG5	0
Name=AVIL	0
Name=B3GNT2	0
Name=CETN1	0
Name=GNB5	5
Name=EBP	1
Name=DLL3	0
Name=CLDN16	0
Name=PNMA2	0
Name=CETN2	0
Name=FUT9	0
Name=GMEB1	0
Name=RRH	0
Name=CCT6B	0
Name=CCT8	1
Name=CNPY3	0
Name=CORIN	0
Name=ADCY1	0
Name=CETN3	0
Name=CETP	0
Name=FAM189B	0
Name=USP39	0
Name=POLD3	0
Name=CERS1	0
Name=TBR1	0
Name=AP4B1	0
Name=NRG3	0
Name=CFL1	6
Name=UGT2B11	0
Name=POLQ	0
Name=SLC12A7	0
Name=MGEA5	1
Name=NFAT5	1
Name=NUDC	1
Name=PTGES3	3
Name=CFL2	0
Name=YME1L1	0
Name=TCFL5	0
Name=PLK4	0
Name=STAG3	1
Name=STAG2	2
Name=SIX2	0
Name=RFPL3S	0
Name=RFPL3	0
Name=RFPL2	0
Name=RFPL1S	0
Name=RBBP9	0
Name=RAI2	0
Name=RAI1	2
Name=PTTG2	0
Name=PHTF1	0
Name=MAP3K2	2
Name=MASP2	0
Name=KLRAP1	0
Name=KIF1C	0
Name=CTSC	1
Name=GRAP	0
Name=CHL1	0
Name=CAPN9	0
Name=GIPC1	1
Name=TRAF3IP2	2
Name=PLAC1	2
Name=NUP50	0
Name=NES	0
Name=KDM5B	3
Name=TOB2	0
Name=HBS1L	0
Name=AHCYL1	10
Name=PLK2	0
Name=ZMYND11	0
Name=SRSF10	0
Name=ZBTB6	0
Name=POP4	0
Name=ARPP19	0
Name=ARPP21	30
Name=ZNF271P	0
Name=ZNF234	0
Name=ZNF266	0
Name=ZNF274	0
Name=NEK6	3
Name=WDR4	0
Name=SLC17A3	0
Name=NCKAP1	0
Name=IQGAP2	0
Name=VAMP5	0
Name=ZNF273	0
Name=ZNF460	0
Name=ZNF268	0
Name=MTHFD2	0
Name=OR5I1	0
Name=RPP40	0
Name=ADCY2	1
Name=CFTR	0
Name=CYSLTR1	0
Name=SEPT9	0
Name=SEC24A	2
Name=CCR9	0
Name=GJB6	0
Name=SDCCAG8	0
Name=SDCCAG3	0
Name=HSPH1	0
Name=STARD10	1
Name=CGA	0
Name=WASF3	0
Name=NOXA1	0
Name=UTP14A	0
Name=CPLX2	1
Name=CPLX1	0
Name=SPINT3	0
Name=FRS3	0
Name=FRS2	0
Name=OR7E14P	0
Name=CGB	0
Name=OR7E12P	0
Name=DIAPH2-AS1	0
Name=NEU3	0
Name=FAXDC2	0
Name=FAM114A2	2
Name=ZNF275	1
Name=CEACAM3	0
Name=ALDH1L1	0
Name=FTCD	0
Name=PPP1R17	0
Name=TUBGCP2	0
Name=CLPX	2
Name=PDE10A	46
Name=SRCAP	0
Name=PPP1R13L	0
Name=CD3EAP	0
Name=CCL27	0
Name=HPSE	0
Name=RUVBL2	0
Name=PGRMC1	0
Name=CYP46A1	1
Name=LILRB1	0
Name=SLC26A1	2
Name=ADAM28	0
Name=SLC22A7	0
Name=ARID5A	0
Name=HCP5	0
Name=TSPAN9	2
Name=USP20	2
Name=USP19	2
Name=CEACAM7	0
Name=HCST	0
Name=CD300C	2
Name=ME3	2
Name=NMU	0
Name=FGL2	0
Name=EDDM3A	0
Name=CFHR4	0
Name=CFHR3	0
Name=SMR3B	0
Name=CEACAM8	0
Name=ACTL7B	0
Name=ACTL7A	0
Name=C1QL1	0
Name=MRPS30	0
Name=WDR3	0
Name=NPFFR2	0
Name=PROKR1	0
Name=GPR83	0
Name=CEACAM4	0
Name=RAB10	1
Name=PPARGC1A	1
Name=MALT1	1
Name=MMP24	1
Name=LYVE1	0
Name=PPBPP2	0
Name=OCLM	0
Name=YIF1A	0
Name=CPSF4	1
Name=JTB	2
Name=ADCY3	2
Name=RUNDC3A	0
Name=DHRS4	0
Name=BRD8	1
Name=MTMR11	1
Name=BLCAP	1
Name=MAN1A2	1
Name=TRAFD1	0
Name=TXNL4A	1
Name=PNPLA6	0
Name=SUGT1	0
Name=UTS2	0
Name=GADD45G	0
Name=EDAR	0
Name=PAPOLA	3
Name=TCERG1	0
Name=MAGED2	7
Name=BTNL3	0
Name=EHMT2	0
Name=COPS8	0
Name=RNPS1	0
Name=FASTK	1
Name=SUB1	2
Name=SMPDL3A	0
Name=DBF4	0
Name=SPIN1	0
Name=RALBP1	0
Name=SRSF8	0
Name=APOBEC2	0
Name=MORF4L1	5
Name=PRDX3	1
Name=GPR75	0
Name=EHD1	2
Name=AFG3L2	0
Name=POP1	0
Name=UGT2A1	0
Name=PRSS21	0
Name=MSL3	0
Name=C11orf58	2
Name=KDELR1	1
Name=SF3A3	1
Name=AP3M2	0
Name=STARD3	0
Name=HNRNPA0	0
Name=BTG3	0
Name=CBX1	0
Name=SEC61B	0
Name=TOMM34	0
Name=PDIA5	0
Name=SERINC3	1
Name=OS9	1
Name=PNRC1	0
Name=TMED2	0
Name=LMAN2	0
Name=ERP29	0
Name=MLLT11	0
Name=STIP1	1
Name=IFI44L	0
Name=ACOT2	0
Name=RAB40B	0
Name=EBNA1BP2	1
Name=CKAP4	1
Name=YWHAQ	5
Name=TMED10	0
Name=ASCC3	1
Name=ADIRF	0
Name=UQCR11	0
Name=CLP1	0
Name=FERMT2	0
Name=COPS6	1
Name=RAB32	0
Name=MAPRE2	0
Name=CCNI	0
Name=KCNQ1OT1	0
Name=GCN1L1	2
Name=COPS5	2
Name=METAP2	0
Name=IMMT	4
Name=LILRB5	0
Name=SLC38A3	0
Name=SF3B2	1
Name=SDS	0
Name=ILVBL	1
Name=SLC27A5	0
Name=SLC27A4	3
Name=SLC27A3	0
Name=SLC27A2	0
Name=KIF2C	0
Name=SPINK5	0
Name=LILRB4	0
Name=CCDC85B	0
Name=IL24	0
Name=CHAD	0
Name=GLIPR1	0
Name=TLK2	1
Name=KLK11	0
Name=TMSB15A	0
Name=KDELR2	1
Name=KDELR3	0
Name=ATF7	1
Name=SNRNP27	0
Name=TMED1	0
Name=LIAS	0
Name=RCBTB2	0
Name=IFT27	0
Name=RAB35	1
Name=TDRKH	0
Name=VAX1	0
Name=LILRA1	0
Name=LILRB3	0
Name=LILRA3	0
Name=LILRA2	0
Name=CHAT	0
Name=RBPMS	0
Name=RAB31	5
Name=ADAP1	2
Name=DSTN	1
Name=RIPK3	0
Name=GTF2A1L	0
Name=STON1	0
Name=SMA4	0
Name=RCC1	3
Name=PIM2	0
Name=B4GAT1	0
Name=SMA5	0
Name=MID2	0
Name=PAPD7	3
Name=UPK1A	0
Name=SLC35D2	0
Name=ADRM1	2
Name=CHD1	0
Name=NUDT21	0
Name=CPSF6	0
Name=OGFR	0
Name=ZPBP	0
Name=DDX52	0
Name=ABHD2	1
Name=WWP1	0
Name=CHD2	5
Name=WWP2	160
Name=LECT1	0
Name=DUS4L	0
Name=SOX30	0
Name=CNTRL	0
Name=UBE2C	0
Name=SNRNP35	0
Name=C10orf10	0
Name=CYB561D2	1
Name=RAPGEF4	0
Name=CHD3	8
Name=TMEM115	0
Name=DUSP14	0
Name=TOPBP1	11
Name=TRIM31	0
Name=STMN2	0
Name=TPPP	0
Name=HSF2BP	3
Name=TRIOBP	3
Name=RER1	3
Name=CHD4	9
Name=DNAJB4	0
Name=KERA	0
Name=ESM1	0
Name=DIDO1	2
Name=ADAM30	0
Name=ADAM29	1
Name=AKR1C4	0
Name=WDR5	1
Name=C9orf9	0
Name=ADAMTS13	0
Name=CACFD1	0
Name=ADAMTS8	0
Name=ADAMTS5	0
Name=NUPL2	0
Name=PRSS23	0
Name=PTPN21	0
Name=ADCY5	1
Name=HNRNPUL1	9
Name=ATE1	2
Name=RPP14	0
Name=KRR1	0
Name=KATNA1	1
Name=PRDM7	0
Name=PRDM5	35
Name=PRDM4	0
Name=CHEK1	0
Name=HIBADH	0
Name=CIT	0
Name=FGFR1OP	0
Name=EMILIN1	0
Name=BTN3A2	0
Name=BTN3A1	0
Name=FOXN3	21
Name=BTN2A1	1
Name=PTPRT	11
Name=RCAN3	0
Name=FAF1	2
Name=CD160	0
Name=KIF3A	0
Name=POLR3A	0
Name=CLASRP	0
Name=CHGA	0
Name=ZWINT	0
Name=CAPN11	0
Name=CAPN10	1
Name=KPTN	0
Name=CDC42EP1	0
Name=SLC7A9	0
Name=PWP1	0
Name=TBC1D8	6
Name=CHGB	0
Name=CDC37	9
Name=IL1RAPL1	476
Name=PKIG	0
Name=KAT7	0
Name=DMC1	0
Name=PLA2G16	5
Name=GLMN	0
Name=HHLA3	0
Name=HHLA2	0
Name=BVES	0
Name=CORO1A	2
Name=WDR45	3
Name=FICD	0
Name=AP4S1	0
Name=LDB3	1
Name=PTP4A3	1
Name=LSM6	0
Name=RABL2B	1
Name=RABL2A	0
Name=CHI3L1	5
Name=ERLIN2	0
Name=C14orf1	0
Name=NUDT6	0
Name=NUDT4	2
Name=NUDT5	0
Name=NUDT3	1
Name=SOX21	0
Name=FSTL1	0
Name=PSIP1	0
Name=WDHD1	0
Name=CHI3L2	0
Name=FAM107A	0
Name=STRAP	0
Name=INSL6	5
Name=ADAMTS7	1
Name=ADAMTS6	0
Name=BAZ2A	3
Name=BAZ1A	2
Name=LZTS1	2
Name=ZNF277	0
Name=CHIT1	0
Name=WDR6	1
Name=TREH	0
Name=SLC2A6	0
Name=MAP4K5	0
Name=MAP4K1	0
Name=INMT	0
Name=RASSF1	0
Name=PKP3	0
Name=NISCH	0
Name=CELF3	0
Name=CHKA	2
Name=CEP250	1
Name=WBP4	0
Name=ABCB8	0
Name=SEC23IP	1
Name=WIF1	0
Name=SUPT16H	1
Name=ANXA10	0
Name=ADCY6	0
Name=CHKB	0
Name=CHEK2	0
Name=POLI	0
Name=KLK8	0
Name=MST1P2	0
Name=CHM	64
Name=FZD10	0
Name=PROSC	0
Name=IRAK3	0
Name=AKAP13	43
Name=AKAP11	0
Name=AKAP10	2
Name=AKAP2	4
Name=DDX20	0
Name=TREX2	0
Name=CHML	0
Name=DUSP10	0
Name=MRPL3	0
Name=MST1L	0
Name=RPL35	5
Name=GALNT6	2
Name=GALNT5	0
Name=RASSF8	0
Name=CHN1	0
Name=PRAF2	1
Name=SEC63	1
Name=POLG2	0
Name=HPS5	0
Name=PDCD10	0
Name=RNF139	1
Name=RNF24	2
Name=CA5B	0
Name=EGLN2	0
Name=EGLN3	29
Name=CHN2	1
Name=PADI2	1
Name=BIRC8	0
Name=PMF1	0
Name=ZHX1	0
Name=GPR176	0
Name=PRKCDBP	0
Name=NXPH4	3
Name=PRRT2	0
Name=ERI2	0
Name=NXPH3	0
Name=SAT2	0
Name=DTD2	1
Name=NXPH2	0
Name=GTF3C6	0
Name=GPR45	0
Name=PTGDR2	0
Name=PACSIN2	1
Name=MAN1B1	1
Name=SLC6A14	0
Name=HRH3	0
Name=TP53TG1	1
Name=SNX18	1
Name=DCTN3	0
Name=FILIP1L	0
Name=LINC00152	1
Name=XPOT	1
Name=MRAP2	1
Name=CHP1	2
Name=RWDD2A	1
Name=CMTM7	1
Name=SP140	1
Name=PXMP4	0
Name=DUSP12	1
Name=SNF8	0
Name=DDX19B	1
Name=NRM	0
Name=FAM71E1	0
Name=TUBA3E	0
Name=PRR4	0
Name=RDH13	0
Name=ATXN2L	1
Name=USP18	0
Name=IL17F	0
Name=KLHL2	2
Name=IFT43	0
Name=STX1B	0
Name=SYNRG	0
Name=TREX1	0
Name=GLMP	1
Name=KLF12	0
Name=KLF8	0
Name=CHRM1	0
Name=SCN11A	0
Name=KRT71	0
Name=POU6F2	0
Name=FDX1L	1
Name=HOGA1	0
Name=MGAT4B	1
Name=CYP4F8	0
Name=PNKP	0
Name=WDR89	2
Name=L3HYPDH	0
Name=B4GALT7	1
Name=TP53RK	1
Name=CCDC101	0
Name=PHF21B	0
Name=CHRM2	0
Name=VPS26B	0
Name=GLB1L3	0
Name=NACC1	1
Name=CFAP36	0
Name=MED8	0
Name=KTI12	0
Name=ADCY7	2
Name=LYST	2
Name=RPUSD1	0
Name=PLCD3	1
Name=SLCO2B1	0
Name=PTH2	0
Name=CHRM3	2
Name=VPS45	1
Name=MTFR2	0
Name=LYPLA2	1
Name=CDCA5	0
Name=CD300A	1
Name=AHNAK2	0
Name=PARK7	2
Name=RPLP0P2	1
Name=COPE	3
Name=RBPJL	0
Name=SAAL1	1
Name=IZUMO4	0
Name=SCAMP4	0
Name=ADAT3	0
Name=GPR182	0
Name=CHST14	0
Name=ECD	0
Name=CHRM4	0
Name=MGAT4A	0
Name=CASC4	1
Name=GPN1	0
Name=TMC6	1
Name=KIF12	0
Name=LOC113230	0
Name=SLC46A1	0
Name=C12orf57	4
Name=DDX42	2
Name=LARP4	3
Name=VSIG4	0
Name=GLCCI1	0
Name=TMEM106A	0
Name=SLC52A3	0
Name=FKBP9	0
Name=STK38	1
Name=CHRM5	0
Name=CTRC	0
Name=PHB2	5
Name=ACOT7	1
Name=PDAP1	2
Name=TUSC2	0
Name=CBX3	0
Name=EXOC3	2
Name=GABARAP	1
Name=U2AF2	2
Name=OIP5	0
Name=CHRNA1	0
Name=EXOSC8	0
Name=SFT2D1	1
Name=SCRG1	0
Name=TEX261	0
Name=RNF13	1
Name=MGLL	3
Name=TWF2	2
Name=SMIM12	2
Name=GABARAPL2	0
Name=AZIN2	0
Name=TMEM54	0
Name=TUBA3D	1
Name=SYNPO	0
Name=CHRNA2	0
Name=HELQ	0
Name=CMTM1	0
Name=CHRNA3	0
Name=CYP2U1	0
Name=ADPRHL1	0
Name=MFSD3	0
Name=SDSL	0
Name=TUBA3FP	0
Name=CHRNA4	0
Name=KLHDC7B	0
Name=ODF3	0
Name=ZBED6CL	0
Name=PIK3IP1	0
Name=CHRNA5	0
Name=HENMT1	0
Name=FAM83F	0
Name=SLC35A4	3
Name=ZNF257	0
Name=DTX2	0
Name=CHRNA7	0
Name=ADCY8	1
Name=CHRNB1	0
Name=ZIM3	0
Name=TOE1	0
Name=LINC00310	0
Name=LINC00313	0
Name=B3GALT5-AS1	0
Name=TSPEAR-AS2	0
Name=MCM3AP-AS1	2
Name=WBSCR22	0
Name=TRIM9	1
Name=CHRNB2	0
Name=TXNRD3	0
Name=UCN3	0
Name=SIGLEC11	28
Name=SLC2A13	0
Name=CHRNB3	0
Name=PRO2852	0
Name=LACTB	5
Name=PALM2	2
Name=CHRNB4	0
Name=EFHC1	1
Name=CGB1	0
Name=CGB2	0
Name=CHRND	0
Name=CHRNE	1
Name=NLRP3	2
Name=MAL2	0
Name=SLC22A9	0
Name=SNORD15B	6
Name=CHRNG	0
Name=TIRAP	0
Name=MIR155HG	358
Name=ERMAP	0
Name=LRRC37B	0
Name=CHUK	2
Name=CYGB	0
Name=CARD16	0
Name=PGLYRP2	0
Name=PGLYRP3	0
Name=PKD1L2	0
Name=BTBD9	5
Name=LMTK3	0
Name=CSMD2	0
Name=MBD6	1
Name=XKR4	0
Name=GPRIN1	0
Name=CSMD3	3
Name=SLC25A25	1
Name=STK11IP	0
Name=TUBGCP5	0
Name=KLHL32	0
Name=FMNL2	0
Name=ELFN2	0
Name=TMEM132B	1
Name=PSMG3-AS1	0
Name=SLITRK1	0
Name=ESCO1	0
Name=CCDC85A	1
Name=TMEM200A	1
Name=MYSM1	0
Name=RNF157	1
Name=GALNT13	1
Name=GNRHR2	0
Name=SORCS1	5
Name=KLHL29	1
Name=CROCCP3	0
Name=ZBED9	963
Name=RHPN1	0
Name=LENG8	1
Name=PNMA5	0
Name=PWWP2A	0
Name=SMYD4	1
Name=FHAD1	4
Name=SLAMF6	0
Name=OSBPL1A	1
Name=OSBPL5	1
Name=OSBPL6	1
Name=OSBPL7	0
Name=OSBPL8	2
Name=OSBPL9	1
Name=OSBPL10	0
Name=OSBPL11	0
Name=C1QTNF1	0
Name=C1QTNF2	0
Name=C1QTNF3	0
Name=CIDEA	1
Name=C1QTNF4	0
Name=C1QTNF5	0
Name=C1QTNF6	0
Name=C1QTNF7	0
Name=FBXO32	2
Name=TMEM123	3
Name=EPB41L4A-AS1	1
