	wt_1
Name=LOC105378281	0
Name=LOC105378282	0
Name=LOC105378283	0
Name=LOC105378284	0
Name=LOC105378285	0
Name=LOC105378286	1
Name=LOC105378287	0
Name=LOC105378288	0
Name=LOC105378289	0
Name=LOC105378290	0
Name=LOC105378291	0
Name=LOC105378292	0
Name=LOC105378293	0
Name=LOC105378294	0
Name=LOC105378295	0
Name=LOC105378296	0
Name=LOC105378297	0
Name=LOC105378298	0
Name=LOC105378299	0
Name=LOC105378300	0
Name=LOC105378301	0
Name=LOC105378302	0
Name=LOC105378303	0
Name=LOC105378304	0
Name=LOC105378305	1
Name=LOC105378306	0
Name=LOC105378307	0
Name=LOC105378308	3
Name=LOC105378309	0
Name=LOC105378310	0
Name=LOC105378311	1
Name=LOC105378312	2
Name=LOC105378313	0
Name=LOC105378314	2
Name=LOC105378315	0
Name=LOC105378316	0
Name=LOC105378317	0
Name=LOC105378318	0
Name=LOC105378319	1
Name=LOC105378320	0
Name=LOC105378321	0
Name=LOC105378322	0
Name=LOC105378323	0
Name=LOC105378324	0
Name=LOC105378325	1
Name=LOC105378326	0
Name=LOC105378327	0
Name=LOC105378328	0
Name=LOC105378329	0
Name=LOC105378330	0
Name=LOC105378331	0
Name=LOC105378332	3
Name=LOC105378333	0
Name=LOC105378334	2
Name=LOC105378335	1
Name=LOC105378336	0
Name=LOC105378337	0
Name=LOC105378338	0
Name=LOC105378339	0
Name=LOC105378340	1
Name=LOC105378341	0
Name=LOC105378342	0
Name=LOC105378343	2
Name=LOC105378344	0
Name=LOC105378345	0
Name=LOC105378346	0
Name=LOC105378347	0
Name=LOC105378348	0
Name=LOC105378349	0
Name=LOC105378350	0
Name=LOC105378351	0
Name=LOC105378352	0
Name=LOC105378353	0
Name=LOC105378354	0
Name=LOC105378355	0
Name=LOC105378356	0
Name=LOC105378357	0
Name=LOC105378358	1
Name=LOC105378359	0
Name=LOC105378360	0
Name=LOC105378361	0
Name=LOC105378362	0
Name=LOC105378363	0
Name=LOC105378364	0
Name=LOC105378365	0
Name=LOC105378366	0
Name=LOC105378367	0
Name=LOC105378368	0
Name=LOC105378369	0
Name=LOC105378370	0
Name=LOC105378371	1
Name=LOC105378372	0
Name=LOC105378373	0
Name=LOC105378374	0
Name=LOC105378375	0
Name=LOC105378376	0
Name=LOC105378377	0
Name=LOC105378378	0
Name=LOC105378379	0
Name=LOC105378380	0
Name=LOC105378381	0
Name=LOC105378382	0
Name=LOC105378383	0
Name=LOC105378384	0
Name=LOC105378385	0
Name=LOC105378386	0
Name=LOC105378387	0
Name=LOC105378388	0
Name=LOC105378389	0
Name=LOC105378390	0
Name=LOC105378391	0
Name=LOC105378392	0
Name=LOC105378393	0
Name=LOC105378394	0
Name=LOC105378395	0
Name=LOC105378396	2
Name=LOC105378397	0
Name=LOC105378398	0
Name=LOC105378399	0
Name=LOC105378400	0
Name=LOC105378401	0
Name=LOC105378402	0
Name=LOC105378403	0
Name=LOC105378404	0
Name=LOC105378405	0
Name=LOC105378406	0
Name=LOC105378407	0
Name=LOC105378408	0
Name=LOC105378409	0
Name=LOC105378410	0
Name=LOC105378411	0
Name=LOC105378412	0
Name=LOC105378413	1
Name=LOC105378414	0
Name=LOC105378415	0
Name=LOC105378416	0
Name=LOC105378417	0
Name=LOC105378418	0
Name=LOC105378419	1
Name=LOC105378420	0
Name=LOC105378421	0
Name=LOC105378422	0
Name=LOC105378423	0
Name=LOC105378424	0
Name=LOC105378425	0
Name=LOC105378426	0
Name=LOC105378427	0
Name=LOC105378428	0
Name=LOC105378429	0
Name=LOC105378430	0
Name=LOC105378431	0
Name=LOC105378432	0
Name=LOC105378433	0
Name=LOC105378434	0
Name=LOC105378435	0
Name=LOC105378436	0
Name=LOC105378437	0
Name=LOC105378438	0
Name=LOC105378439	0
Name=LOC105378440	0
Name=LOC105378441	0
Name=LOC105378442	3
Name=LOC105378443	13
Name=LOC105378444	0
Name=LOC105378445	0
Name=LOC105378446	0
Name=LOC105378447	3
Name=LOC105378448	0
Name=LOC105378449	0
Name=LOC105378450	0
Name=LOC105378451	0
Name=LOC105378452	0
Name=LOC105378453	0
Name=LOC105378454	0
Name=LOC105378455	0
Name=LOC105378456	0
Name=LOC105378457	0
Name=LOC105378458	0
Name=LOC105378459	0
Name=LOC105378460	0
Name=LOC105378461	0
Name=LOC105378462	0
Name=LOC105378463	0
Name=LOC105378464	1
Name=LOC105378465	0
Name=LOC105378466	0
Name=LOC105378467	0
Name=LOC105378468	0
Name=LOC105378469	0
Name=LOC105378470	0
Name=LOC105378471	0
Name=LOC105378472	0
Name=LOC105378473	0
Name=LOC105378474	0
Name=LOC105378475	0
Name=LOC105378476	0
Name=LOC105378477	0
Name=LOC105378478	0
Name=LOC105378479	0
Name=LOC105378480	0
Name=LOC105378481	0
Name=LOC105378482	1
Name=LOC105378483	0
Name=LOC105378484	0
Name=LOC105378485	0
Name=LOC105378486	1
Name=LOC105378487	0
Name=LOC105378488	0
Name=LOC105378489	0
Name=LOC105378490	0
Name=LOC105378491	0
Name=LOC105378492	0
Name=LOC105378493	0
Name=LOC105378494	0
Name=LOC105378495	0
Name=LOC105378496	0
Name=LOC105378497	0
Name=LOC105378498	0
Name=LOC105378499	0
Name=LOC105378500	0
Name=LOC105378501	0
Name=LOC105378502	0
Name=LOC105378503	0
Name=LOC105378504	0
Name=LOC105378505	0
Name=LOC105378506	0
Name=LOC105378507	0
Name=LOC105378508	1
Name=LOC105378509	0
Name=LOC105378510	0
Name=LOC105378511	0
Name=LOC105378512	0
Name=LOC105378513	0
Name=LOC105378514	0
Name=LOC105378515	0
Name=LOC105378516	0
Name=LOC105378517	0
Name=LOC105378518	0
Name=LOC105378519	0
Name=LOC105378520	0
Name=LOC105378521	0
Name=LOC105378522	0
Name=LOC105378523	0
Name=LOC105378524	0
Name=LOC105378525	0
Name=LOC105378526	1
Name=LOC105378527	0
Name=LOC105378528	0
Name=LOC105378529	0
Name=LOC105378530	0
Name=LOC105378531	0
Name=LOC105378532	0
Name=LOC105378533	0
Name=LOC105378534	0
Name=LOC105378535	0
Name=LOC105378536	1
Name=LOC105378537	0
Name=LOC105378538	0
Name=LOC105378539	0
Name=LOC105378540	0
Name=LOC105378541	0
Name=LOC105378542	0
Name=LOC105378543	1
Name=LOC105378544	0
Name=LOC105378545	0
Name=LOC105378546	0
Name=LOC105378547	0
Name=LOC105378548	0
Name=LOC105378549	0
Name=LOC105378550	0
Name=LOC105378551	0
Name=LOC105378552	0
Name=LOC105378553	0
Name=LOC105378554	0
Name=LOC105378555	0
Name=LOC105378556	0
Name=LOC105378557	0
Name=LOC105378558	0
Name=LOC105378559	0
Name=LOC105378560	0
Name=LOC105378561	0
Name=LOC105378562	0
Name=LOC105378563	0
Name=LOC105378564	0
Name=LOC105378565	0
Name=LOC105378566	0
Name=LOC105378567	0
Name=LOC105378568	0
Name=LOC105378569	0
Name=LOC105378570	0
Name=LOC105378571	0
Name=LOC105378572	0
Name=LOC105378573	0
Name=LOC105378574	0
Name=LOC105378575	0
Name=LOC105378576	0
Name=LOC105378577	0
Name=LOC105378578	0
Name=LOC105378579	0
Name=LOC105378580	0
Name=LOC105378581	0
Name=LOC105378582	0
Name=LOC105378583	0
Name=LOC105378584	0
Name=LOC105378585	0
Name=LOC105378586	0
Name=LOC105378587	0
Name=LOC105378588	0
Name=LOC105378589	0
Name=LOC105378590	0
Name=LOC105378591	0
Name=LOC105378592	0
Name=LOC105378593	0
Name=LOC105378594	0
Name=LOC105378595	0
Name=LOC105378596	0
Name=LOC105378597	0
Name=LOC105378598	0
Name=LOC105378599	0
Name=LOC105378600	0
Name=LOC105378601	0
Name=LOC105378602	0
Name=LOC105378603	0
Name=LOC105378604	0
Name=LOC105378605	0
Name=LOC105378606	0
Name=LOC105378607	0
Name=LOC105378608	0
Name=LOC105378609	0
Name=LOC105378610	0
Name=LOC105378611	0
Name=LOC105378612	0
Name=LOC105378613	0
Name=LOC105378614	0
Name=LOC105378615	0
Name=LOC105378616	122
Name=LOC105378617	0
Name=LOC105378618	0
Name=LOC105378619	0
Name=LOC105378620	0
Name=LOC105378621	0
Name=LOC105378622	0
Name=LOC105378623	0
Name=LOC105378624	0
Name=LOC105378625	0
Name=LOC105378626	0
Name=LOC105378627	1
Name=LOC105378628	0
Name=LOC105378629	0
Name=LOC105378630	0
Name=LOC105378631	0
Name=LOC105378632	0
Name=LOC105378633	0
Name=LOC105378634	0
Name=LOC105378635	0
Name=LOC105378636	0
Name=LOC105378637	0
Name=LOC105378638	0
Name=LOC105378639	0
Name=LOC105378640	0
Name=LOC105378641	0
Name=LOC105378642	0
Name=LOC105378643	0
Name=LOC105378644	0
Name=LOC105378645	1
Name=LOC105378646	0
Name=LOC105378647	0
Name=LOC105378648	0
Name=LOC105378649	1
Name=LOC105378650	0
Name=LOC105378651	0
Name=LOC105378652	0
Name=LOC105378653	2
Name=LOC105378654	3
Name=LOC105378655	0
Name=LOC105378656	0
Name=LOC105378657	0
Name=LOC105378658	0
Name=LOC105378659	0
Name=LOC105378660	2
Name=LOC105378661	0
Name=LOC105378662	0
Name=LOC105378663	0
Name=LOC105378664	0
Name=LOC105378665	1
Name=LOC105378666	0
Name=LOC105378667	0
Name=LOC105378668	0
Name=LOC105378669	0
Name=LOC105378670	0
Name=LOC105378671	0
Name=LOC105378672	0
Name=LOC105378673	0
Name=LOC105378674	0
Name=LOC105378675	0
Name=LOC105378676	0
Name=LOC105378677	0
Name=LOC105378678	0
Name=LOC105378679	0
Name=LOC105378680	5
Name=LOC105378681	0
Name=LOC105378682	0
Name=LOC105378683	0
Name=LOC105378684	0
Name=LOC105378685	1
Name=LOC105378686	0
Name=LOC105378687	1
Name=LOC105378688	0
Name=LOC105378689	0
Name=LOC105378690	9
Name=LOC105378691	0
Name=LOC105378692	0
Name=LOC105378693	0
Name=LOC105378694	0
Name=LOC105378695	0
Name=LOC105378696	0
Name=LOC105378697	0
Name=LOC105378698	0
Name=LOC105378699	0
Name=LOC105378700	0
Name=LOC105378701	0
Name=LOC105378702	0
Name=LOC105378703	0
Name=LOC105378704	0
Name=LOC105378705	0
Name=LOC105378706	0
Name=LOC105378707	0
Name=LOC105378708	0
Name=LOC105378709	0
Name=LOC105378710	0
Name=LOC105378711	0
Name=LOC105378712	0
Name=LOC105378713	0
Name=LOC105378714	0
Name=LOC105378715	0
Name=LOC105378716	0
Name=LOC105378717	0
Name=LOC105378718	0
Name=LOC105378719	4
Name=LOC105378720	0
Name=LOC105378721	1
Name=LOC105378722	0
Name=LOC105378723	0
Name=LOC105378724	0
Name=LOC105378725	0
Name=LOC105378726	1
Name=LOC105378727	0
Name=LOC105378728	1
Name=LOC105378729	0
Name=LOC105378730	0
Name=LOC105378731	0
Name=LOC105378732	0
Name=LOC105378733	0
Name=LOC105378734	0
Name=LOC105378735	0
Name=LOC105378736	0
Name=LOC105378737	0
Name=LOC105378738	0
Name=LOC105378739	0
Name=LOC105378740	1
Name=LOC105378741	0
Name=LOC105378742	0
Name=LOC105378743	0
Name=LOC105378744	0
Name=LOC105378745	0
Name=LOC105378746	0
Name=LOC105378747	0
Name=LOC105378748	0
Name=LOC105378749	0
Name=LOC105378750	0
Name=LOC105378751	0
Name=LOC105378752	0
Name=LOC105378753	1
Name=LOC105378754	0
Name=LOC105378755	0
Name=LOC105378756	1
Name=LOC105378757	0
Name=LOC105378758	0
Name=LOC105378759	0
Name=LOC105378760	0
Name=LOC105378761	0
Name=LOC105378762	0
Name=LOC105378763	0
Name=LOC105378764	0
Name=LOC105378765	0
Name=LOC105378766	0
Name=LOC105378767	4
Name=LOC105378768	0
Name=LOC105378769	2
Name=LOC105378770	0
Name=LOC105378771	0
Name=LOC105378772	0
Name=LOC105378773	0
Name=LOC105378774	0
Name=LOC105378775	420
Name=LOC105378776	0
Name=LOC105378777	0
Name=LOC105378778	0
Name=LOC105378779	0
Name=LOC105378780	0
Name=LOC105378781	0
Name=LOC105378782	0
Name=LOC105378783	0
Name=LOC105378784	0
Name=LOC105378785	1
Name=LOC105378786	0
Name=LOC105378787	0
Name=LOC105378788	0
Name=LOC105378789	0
Name=LOC105378790	0
Name=LOC105378791	0
Name=LOC105378792	0
Name=LOC105378793	0
Name=LOC105378794	0
Name=LOC105378795	0
Name=LOC105378796	1
Name=LOC105378797	1
Name=LOC105378798	0
Name=LOC105378799	0
Name=LOC105378800	1
Name=LOC105378801	0
Name=LOC105378802	1
Name=LOC105378803	0
Name=LOC105378804	0
Name=LOC105378805	0
Name=LOC105378806	0
Name=LOC105378807	0
Name=LOC105378808	0
Name=LOC105378809	0
Name=LOC105378810	0
Name=LOC105378811	0
Name=LOC105378812	0
Name=LOC105378813	0
Name=LOC105378814	0
Name=LOC105378815	0
Name=LOC105378816	0
Name=LOC105378817	0
Name=LOC105378818	0
Name=LOC105378819	0
Name=LOC105378820	1
Name=LOC105378821	0
Name=LOC105378822	0
Name=LOC105378823	0
Name=LOC105378824	0
Name=LOC105378825	0
Name=LOC105378826	0
Name=LOC105378827	0
Name=LOC105378828	0
Name=LOC105378829	0
Name=LOC105378830	0
Name=LOC105378831	0
Name=LOC105378832	0
Name=LOC105378833	0
Name=LOC105378834	0
Name=LOC105378835	0
Name=LOC105378836	0
Name=LOC105378837	0
Name=LOC105378838	0
Name=LOC105378839	0
Name=LOC105378840	0
Name=LOC105378841	0
Name=LOC105378842	1
Name=LOC105378843	0
Name=LOC105378844	0
Name=LOC105378845	0
Name=LOC105378846	0
Name=LOC105378847	0
Name=LOC105378848	0
Name=LOC105378849	1
Name=LOC105378850	0
Name=LOC105378851	0
Name=LOC105378852	0
Name=LOC105378853	0
Name=LOC105378854	0
Name=LOC105378855	0
Name=LOC105378856	0
Name=LOC105378857	1
Name=LOC105378858	1
Name=LOC105378859	0
Name=LOC105378860	0
Name=LOC105378861	0
Name=LOC105378862	0
Name=LOC105378863	0
Name=LOC105378864	0
Name=LOC105378865	0
Name=LOC105378866	0
Name=LOC105378867	0
Name=LOC105378868	0
Name=LOC105378869	0
Name=LOC105378870	4
Name=LOC105378871	0
Name=LOC105378872	1
Name=LOC105378873	0
Name=LOC105378874	0
Name=LOC105378875	0
Name=LOC105378876	0
Name=LOC105378877	0
Name=LOC105378878	0
Name=LOC105378879	0
Name=LOC105378880	0
Name=LOC105378881	0
Name=LOC105378882	0
Name=LOC105378883	0
Name=LOC105378884	0
Name=LOC105378885	0
Name=LOC105378886	0
Name=LOC105378887	2
Name=LOC105378888	0
Name=LOC105378889	0
Name=LOC105378890	0
Name=LOC105378891	0
Name=LOC105378892	0
Name=LOC105378893	0
Name=LOC105378894	0
Name=LOC105378895	0
Name=LOC105378896	0
Name=LOC105378897	0
Name=LOC105378898	0
Name=LOC105378899	0
Name=LOC105378900	0
Name=LOC105378901	0
Name=LOC105378902	2
Name=LOC105378903	0
Name=LOC105378904	0
Name=LOC105378905	0
Name=LOC105378906	0
Name=LOC105378907	0
Name=LOC105378908	0
Name=LOC105378909	0
Name=LOC105378910	0
Name=LOC105378911	1
Name=LOC105378912	1
Name=LOC105378913	0
Name=LOC105378914	0
Name=LOC105378915	0
Name=LOC105378916	0
Name=LOC105378917	0
Name=LOC105378918	0
Name=LOC105378919	0
Name=LOC105378920	0
Name=LOC105378921	0
Name=LOC105378922	0
Name=LOC105378923	0
Name=LOC105378924	0
Name=LOC105378925	1
Name=LOC105378926	0
Name=LOC105378927	0
Name=LOC105378928	1
Name=LOC105378929	0
Name=LOC105378930	0
Name=LOC105378931	0
Name=LOC105378932	0
Name=LOC105378933	0
Name=LOC105378934	0
Name=LOC105378935	0
Name=LOC105378936	0
Name=LOC105378937	0
Name=LOC105378938	2
Name=LOC105378939	0
Name=LOC105378940	0
Name=LOC105378941	0
Name=LOC105378942	0
Name=LOC105378943	0
Name=LOC105378944	0
Name=LOC105378945	1
Name=LOC105378946	0
Name=LOC105378947	0
Name=LOC105378948	0
Name=LOC105378949	0
Name=LOC105378950	0
Name=LOC105378951	2
Name=LOC105378952	0
Name=LOC105378953	0
Name=LOC105378954	0
Name=LOC105378955	0
Name=LOC105378956	0
Name=LOC105378957	0
Name=LOC105378958	0
Name=LOC105378959	0
Name=LOC105378960	0
Name=LOC105378961	0
Name=LOC105378962	94
Name=LOC105378963	0
Name=LOC105378964	0
Name=LOC105378965	0
Name=LOC105378966	0
Name=LOC105378967	0
Name=LOC105378968	0
Name=LOC105378969	0
Name=LOC105378970	0
Name=LOC105378971	0
Name=LOC105378972	0
Name=LOC105378973	3
Name=LOC105378974	0
Name=LOC105378975	0
Name=LOC105378976	0
Name=LOC105378977	4
Name=LOC105378978	0
Name=LOC105378979	0
Name=LOC105378980	0
Name=LOC105378981	0
Name=LOC105378982	0
Name=LOC105378983	0
Name=LOC105378984	0
Name=LOC105378985	0
Name=LOC105378986	0
Name=LOC105378987	0
Name=LOC105378988	1
Name=LOC105378989	0
Name=LOC105378990	0
Name=LOC105378991	0
Name=LOC105378992	0
Name=LOC105378993	0
Name=LOC105378994	0
Name=LOC105378995	0
Name=LOC105378996	0
Name=LOC105378997	0
Name=LOC105378998	0
Name=LOC105378999	0
Name=LOC105379000	0
Name=LOC105379001	0
Name=LOC105379002	0
Name=LOC105379003	0
Name=LOC105379004	0
Name=LOC105379005	1
Name=LOC105379006	0
Name=LOC105379007	0
Name=LOC105379008	0
Name=LOC105379009	0
Name=LOC105379010	0
Name=LOC105379011	2
Name=LOC105379012	0
Name=LOC105379013	0
Name=LOC105379014	0
Name=LOC105379015	0
Name=LOC105379016	0
Name=LOC105379017	0
Name=LOC105379018	0
Name=LOC105379019	0
Name=LOC105379020	0
Name=LOC105379021	0
Name=LOC105379022	0
Name=LOC105379023	0
Name=LOC105379024	0
Name=LOC105379025	0
Name=LOC105379026	1
Name=LOC105379027	357
Name=LOC105379028	0
Name=LOC105379029	0
Name=LOC105379030	0
Name=LOC105379031	0
Name=LOC105379032	0
Name=LOC105379033	0
Name=LOC105379034	0
Name=LOC105379035	0
Name=LOC105379036	0
Name=LOC105379037	0
Name=LOC105379038	0
Name=LOC105379039	0
Name=LOC105379040	1
Name=LOC105379041	0
Name=LOC105379042	0
Name=LOC105379043	0
Name=LOC105379044	0
Name=LOC105379045	0
Name=LOC105379046	0
Name=LOC105379047	0
Name=LOC105379048	1
Name=LOC105379049	0
Name=LOC105379050	0
Name=LOC105379051	0
Name=LOC105379052	0
Name=LOC105379053	0
Name=LOC105379054	0
Name=LOC105379055	0
Name=LOC105379056	0
Name=LOC105379057	0
Name=LOC105379058	0
Name=LOC105379059	0
Name=LOC105379060	0
Name=LOC105379061	0
Name=LOC105379062	0
Name=LOC105379063	1
Name=LOC105379064	7619
Name=LOC105379065	0
Name=LOC105379066	0
Name=LOC105379067	0
Name=LOC105379068	0
Name=LOC105379069	0
Name=LOC105379070	0
Name=LOC105379071	0
Name=LOC105379072	3
Name=LOC105379073	0
Name=LOC105379074	3
Name=LOC105379075	0
Name=LOC105379076	1
Name=LOC105379077	0
Name=LOC105379078	0
Name=LOC105379079	0
Name=LOC105379080	0
Name=LOC105379081	0
Name=LOC105379082	0
Name=LOC105379083	3
Name=LOC105379084	0
Name=LOC105379085	0
Name=LOC105379086	0
Name=LOC105379087	1
Name=LOC105379088	0
Name=LOC105379089	0
Name=LOC105379090	0
Name=LOC105379091	0
Name=LOC105379092	0
Name=LOC105379093	0
Name=LOC105379094	0
Name=LOC105379095	0
Name=LOC105379096	2
Name=LOC105379097	0
Name=LOC105379098	0
Name=LOC105379099	0
Name=LOC105379100	0
Name=LOC105379101	0
Name=LOC105379102	1
Name=LOC105379103	0
Name=LOC105379104	1
Name=LOC105379105	0
Name=LOC105379106	0
Name=LOC105379107	0
Name=LOC105379108	0
Name=LOC105379109	2
Name=LOC105379110	216
Name=LOC105379111	0
Name=LOC105379112	0
Name=LOC105379113	0
Name=LOC105379114	0
Name=LOC105379115	0
Name=LOC105379116	0
Name=LOC105379117	0
Name=LOC105379118	0
Name=LOC105379119	0
Name=LOC105379120	6
Name=LOC105379121	0
Name=LOC105379122	1
Name=LOC105379123	0
Name=LOC105379124	0
Name=LOC105379125	0
Name=LOC105379126	0
Name=LOC105379127	0
Name=LOC105379128	0
Name=LOC105379129	0
Name=LOC105379130	0
Name=LOC105379131	0
Name=LOC105379132	1
Name=LOC105379133	1
Name=LOC105379134	0
Name=LOC105379135	0
Name=LOC105379136	0
Name=LOC105379137	0
Name=LOC105379138	0
Name=LOC105379139	0
Name=LOC105379140	0
Name=LOC105379141	0
Name=LOC105379142	0
Name=LOC105379143	0
Name=LOC105379144	0
Name=LOC105379145	0
Name=LOC105379146	0
Name=LOC105379147	0
Name=LOC105379148	0
Name=LOC105379149	0
Name=LOC105379150	1
Name=LOC105379151	0
Name=LOC105379152	0
Name=LOC105379153	0
Name=LOC105379154	0
Name=LOC105379155	0
Name=LOC105379156	0
Name=LOC105379157	0
Name=LOC105379158	0
Name=LOC105379159	0
Name=LOC105379160	0
Name=LOC105379161	0
Name=LOC105379162	1
Name=LOC105379163	0
Name=LOC105379164	0
Name=LOC105379165	0
Name=LOC105379166	0
Name=LOC105379167	0
Name=LOC105379168	4
Name=LOC105379169	0
Name=LOC105379170	0
Name=LOC105379171	0
Name=LOC105379172	0
Name=LOC105379173	0
Name=LOC105379174	0
Name=LOC105379175	0
Name=LOC105379176	0
Name=LOC105379177	0
Name=LOC105379178	0
Name=LOC105379179	0
Name=LOC105379180	0
Name=LOC105379181	0
Name=LOC105379182	0
Name=LOC105379183	0
Name=LOC105379184	0
Name=LOC105379185	0
Name=LOC105379186	2
Name=LOC105379187	0
Name=LOC105379188	0
Name=LOC105379189	0
Name=LOC105379190	0
Name=LOC105379191	0
Name=LOC105379192	0
Name=LOC105379193	61
Name=LOC105379194	1
Name=LOC105379195	0
Name=LOC105379196	0
Name=LOC105379197	0
Name=LOC105379198	1
Name=LOC105379199	0
Name=LOC105379200	0
Name=LOC105379201	0
Name=LOC105379202	0
Name=LOC105379203	0
Name=LOC105379204	0
Name=LOC105379205	0
Name=LOC105379206	0
Name=LOC105379207	0
Name=LOC105379208	0
Name=LOC105379209	0
	0
Name=LOC105379210	0
Name=LOC105379211	0
Name=LOC105379212	0
Name=LOC105379213	0
Name=LOC105379214	0
Name=LOC105379215	0
Name=LOC105379216	0
Name=LOC105379217	0
Name=LOC105379218	0
Name=LOC105379219	0
Name=LOC105379220	0
Name=LOC105379221	0
Name=LOC105379222	0
Name=LOC105379223	1
Name=LOC105379224	0
Name=LOC105379225	0
Name=LOC105379226	0
Name=LOC105379227	1
Name=LOC105379228	0
Name=LOC105379229	0
Name=LOC105379230	0
Name=LOC105379231	0
Name=LOC105379232	0
Name=LOC105379233	0
Name=LOC105379234	0
Name=LOC105379235	0
Name=LOC105379236	0
Name=LOC105379237	0
Name=LOC105379238	0
Name=LOC105379239	0
Name=LOC105379240	0
Name=LOC105379241	0
Name=LOC105379242	0
Name=LOC105379243	0
Name=LOC105379244	0
Name=LOC105379245	0
Name=LOC105379246	0
Name=LOC105379247	0
Name=LOC105379248	0
Name=LOC105379249	0
Name=LOC105379250	0
Name=LOC105379251	0
Name=LOC105379252	0
Name=LOC105379253	0
Name=LOC105379254	0
Name=LOC105379255	0
Name=LOC105379256	0
Name=LOC105379257	0
Name=LOC105379258	0
Name=LOC105379259	0
Name=LOC105379260	0
Name=LOC105379261	0
Name=LOC105379262	0
Name=LOC105379263	0
Name=LOC105379264	0
Name=LOC105379265	0
Name=LOC105379266	0
Name=LOC105379267	0
Name=LOC105379268	0
Name=LOC105379269	0
Name=LOC105379270	0
Name=LOC105379271	1
Name=LOC105379272	0
Name=LOC105379273	0
Name=LOC105379274	0
Name=LOC105379275	0
Name=LOC105379276	0
Name=LOC105379277	0
Name=LOC105379278	0
Name=LOC105379279	0
Name=LOC105379280	0
Name=LOC105379281	0
Name=LOC105379282	0
Name=LOC105379283	1
Name=LOC105379284	0
Name=LOC105379285	0
Name=LOC105379288	0
Name=LOC105379289	0
Name=LOC105379290	0
Name=LOC105379291	0
Name=LOC105379292	0
Name=LOC105379293	0
Name=LOC105379294	0
Name=LOC105379295	0
Name=LOC105379296	0
Name=LOC105379297	1
Name=LOC105379298	0
Name=LOC105379299	0
Name=LOC105379300	0
Name=LOC105379301	1
Name=LOC105379302	0
Name=LOC105379303	0
Name=LOC105379304	0
Name=LOC105379305	0
Name=LOC105379306	0
Name=LOC105379307	0
Name=LOC105379308	0
Name=LOC105379309	0
Name=LOC105379310	0
Name=LOC105379311	0
Name=LOC105379312	0
Name=LOC105379313	5
Name=LOC105379314	0
Name=LOC105379315	0
Name=LOC105379316	0
Name=LOC105379317	0
Name=LOC105379318	0
Name=LOC105379319	0
Name=LOC105379320	1
Name=LOC105379321	1
Name=LOC105379322	0
Name=LOC105379323	0
Name=LOC105379324	0
Name=LOC105379325	0
Name=LOC105379326	0
Name=LOC105379327	0
Name=LOC105379328	0
Name=LOC105379329	0
Name=LOC105379330	0
Name=LOC105379331	1
Name=LOC105379332	0
Name=LOC105379333	0
Name=LOC105379334	0
Name=LOC105379335	0
Name=LOC105379336	0
Name=LOC105379337	0
Name=LOC105379338	0
Name=LOC105379339	0
Name=LOC105379340	1
Name=LOC105379341	0
Name=LOC105379342	0
Name=LOC105379343	0
Name=LOC105379344	0
Name=LOC105379345	0
Name=LOC105379346	0
Name=LOC105379347	0
Name=LOC105379348	1
Name=LOC105379349	0
Name=LOC105379350	0
Name=LOC105379351	0
Name=LOC105379352	0
Name=LOC105379353	0
Name=LOC105379354	0
Name=LOC105379355	0
Name=LOC105379356	0
Name=LOC105379357	0
Name=LOC105379358	0
Name=LOC105379359	0
Name=LOC105379360	0
Name=LOC105379361	0
Name=LOC105379362	1
Name=LOC105379363	0
Name=LOC105379364	2
Name=LOC105379365	0
